date,hour,area,smp,jeju_load_mw,land_load_mw
20260309,10,제주,115.95,680.0,67266.0
20260309,11,육지,108.0,635.0,63835.0
20260309,11,제주,108.0,635.0,63835.0
20260309,12,육지,102.36,593.0,60184.0
20260309,12,제주,0.0,593.0,60184.0
20260309,13,육지,101.8,564.0,56979.0
20260309,13,제주,0.0,564.0,56979.0
20260309,14,육지,102.36,563.0,59782.0
20260309,14,제주,0.0,563.0,59782.0
20260309,15,육지,106.25,578.0,62314.0
20260309,15,제주,0.0,578.0,62314.0
20260309,16,육지,112.37,616.0,64575.0
20260309,16,제주,0.0,616.0,64575.0
20260309,17,육지,113.12,668.0,67649.0
20260309,17,제주,113.12,668.0,67649.0
20260309,18,육지,114.98,705.0,69284.0
20260309,18,제주,114.98,705.0,69284.0
20260309,19,육지,120.69,757.0,70127.0
20260309,19,제주,120.69,757.0,70127.0
20260309,20,육지,120.69,786.0,69908.0
20260309,20,제주,120.69,786.0,69908.0
20260309,21,육지,120.69,797.0,67444.0
20260309,21,제주,120.69,797.0,67444.0
20260309,22,육지,119.29,775.0,65446.0
20260309,22,제주,119.29,775.0,65446.0
20260309,23,육지,119.61,759.0,64848.0
20260309,23,제주,119.61,759.0,64848.0
20260309,24,육지,120.25,734.0,63824.0
20260309,24,제주,120.25,734.0,63824.0
20260310,1,육지,119.52,786.0,59536.0
20260310,1,제주,119.52,786.0,59536.0
20260310,2,육지,106.03,743.0,57171.0
20260310,2,제주,106.03,743.0,57171.0
20260310,3,육지,106.03,724.0,55803.0
20260310,3,제주,106.03,724.0,55803.0
20260310,4,육지,104.5,716.0,55261.0
20260310,4,제주,104.5,716.0,55261.0
20260310,5,육지,106.03,703.0,55797.0
20260310,5,제주,106.03,703.0,55797.0
20260310,6,육지,108.1,721.0,57658.0
20260310,6,제주,108.1,721.0,57658.0
20260310,7,육지,115.97,774.0,61455.0
20260310,7,제주,115.97,774.0,61455.0
20260310,8,육지,116.24,761.0,65841.0
20260310,8,제주,116.24,761.0,65841.0
20260310,9,육지,119.6,777.0,67981.0
20260310,9,제주,119.6,777.0,67981.0
20260310,10,육지,116.02,736.0,65402.0
20260310,10,제주,116.02,736.0,65402.0
20260310,11,육지,105.8,678.0,61358.0
20260310,11,제주,105.8,678.0,61358.0
20260310,12,육지,101.63,610.0,57435.0
20260310,12,제주,0.0,610.0,57435.0
20260310,13,육지,101.59,579.0,53439.0
20260310,13,제주,0.0,579.0,53439.0
20260310,14,육지,101.54,600.0,55692.0
20260310,14,제주,0.0,600.0,55692.0
20260310,15,육지,101.54,600.0,57414.0
20260310,15,제주,101.54,600.0,57414.0
20260310,16,육지,101.54,625.0,60070.0
20260310,16,제주,101.54,625.0,60070.0
20260310,17,육지,109.96,696.0,64392.0
20260310,17,제주,109.96,696.0,64392.0
20260310,18,육지,115.22,763.0,68169.0
20260310,18,제주,115.22,763.0,68169.0
20260310,19,육지,122.02,837.0,71024.0
20260310,19,제주,122.02,837.0,71024.0
20260310,20,육지,122.02,878.0,70102.0
20260310,20,제주,122.43,878.0,70102.0
20260310,21,육지,121.72,879.0,67759.0
20260310,21,제주,122.43,879.0,67759.0
20260310,22,육지,121.72,858.0,65605.0
20260310,22,제주,122.43,858.0,65605.0
20260310,23,육지,121.76,838.0,65056.0
20260310,23,제주,122.43,838.0,65056.0
20260310,24,육지,115.17,815.0,63879.0
20260310,24,제주,115.17,815.0,63879.0
20260311,1,육지,119.52,753.0,59620.0
20260311,1,제주,119.52,753.0,59620.0
20260311,2,육지,116.69,712.0,57164.0
20260311,2,제주,116.69,712.0,57164.0
20260311,3,육지,105.54,693.0,55744.0
20260311,3,제주,119.76,693.0,55744.0
20260311,4,육지,105.54,686.0,55181.0
20260311,4,제주,119.76,686.0,55181.0
20260311,5,육지,105.54,678.0,55732.0
20260311,5,제주,119.76,678.0,55732.0
20260311,6,육지,105.54,695.0,57662.0
20260311,6,제주,119.76,695.0,57662.0
20260311,7,육지,114.05,747.0,61550.0
20260311,7,제주,119.76,747.0,61550.0
20260311,8,육지,115.91,745.0,66741.0
20260311,8,제주,119.76,745.0,66741.0
20260311,9,육지,127.03,758.0,70205.0
20260311,9,제주,127.03,758.0,70205.0
20260311,10,육지,117.75,718.0,68842.0
20260311,10,제주,119.6,718.0,68842.0
20260311,11,육지,114.16,711.0,65354.0
20260311,11,제주,114.16,711.0,65354.0
20260311,12,육지,129.57,647.0,61859.0
20260311,12,제주,121.01,647.0,61859.0
20260311,13,육지,106.29,623.0,58376.0
20260311,13,제주,106.29,623.0,58376.0
20260311,14,육지,106.29,636.0,60961.0
20260311,14,제주,106.29,636.0,60961.0
20260311,15,육지,119.46,655.0,62304.0
20260311,15,제주,119.46,655.0,62304.0
20260311,16,육지,119.46,681.0,63963.0
20260311,16,제주,120.99,681.0,63963.0
20260311,17,육지,116.82,726.0,66892.0
20260311,17,제주,119.95,726.0,66892.0
20260311,18,육지,119.54,772.0,69069.0
20260311,18,제주,119.98,772.0,69069.0
20260311,19,육지,123.3,842.0,71267.0
20260311,19,제주,123.3,842.0,71267.0
20260311,20,육지,123.66,879.0,70544.0
20260311,20,제주,123.66,879.0,70544.0
20260311,21,육지,122.11,880.0,68116.0
20260311,21,제주,122.11,880.0,68116.0
20260311,22,육지,122.15,860.0,65881.0
20260311,22,제주,122.15,860.0,65881.0
20260311,23,육지,121.96,836.0,65316.0
20260311,23,제주,121.96,836.0,65316.0
20260311,24,육지,114.47,812.0,64094.0
20260311,24,제주,114.47,812.0,64094.0
20260312,1,육지,119.52,757.0,59783.0
20260312,1,제주,119.52,757.0,59783.0
20260312,2,육지,116.79,723.0,57096.0
20260312,2,제주,116.79,723.0,57096.0
20260312,3,육지,108.64,701.0,55749.0
20260312,3,제주,108.64,701.0,55749.0
20260312,4,육지,108.74,690.0,55339.0
20260312,4,제주,108.74,690.0,55339.0
20260312,5,육지,108.74,680.0,56021.0
20260312,5,제주,108.74,680.0,56021.0
20260312,6,육지,113.12,699.0,57745.0
20260312,6,제주,113.12,699.0,57745.0
20260312,7,육지,116.76,745.0,61750.0
20260312,7,제주,120.26,745.0,61750.0
20260312,8,육지,132.92,785.0,66343.0
20260312,8,제주,132.92,785.0,66343.0
20260312,9,육지,132.92,769.0,70420.0
20260312,9,제주,132.92,769.0,70420.0
20260312,10,육지,132.92,728.0,68318.0
20260312,10,제주,132.92,728.0,68318.0
20260312,11,육지,132.9,700.0,64561.0
20260312,11,제주,119.61,700.0,64561.0
20260312,12,육지,108.83,637.0,60909.0
20260312,12,제주,108.83,637.0,60909.0
20260312,13,육지,108.81,606.0,57820.0
20260312,13,제주,0.0,606.0,57820.0
20260312,14,육지,108.83,609.0,61177.0
20260312,14,제주,0.0,609.0,61177.0
20260312,15,육지,108.83,614.0,62283.0
20260312,15,제주,108.83,614.0,62283.0
20260312,16,육지,132.9,633.0,63752.0
20260312,16,제주,132.9,633.0,63752.0
20260312,17,육지,132.92,684.0,65694.0
20260312,17,제주,121.27,684.0,65694.0
20260312,18,육지,132.92,747.0,67462.0
20260312,18,제주,132.92,747.0,67462.0
20260312,19,육지,132.92,825.0,69673.0
20260312,19,제주,132.92,825.0,69673.0
20260312,20,육지,132.91,858.0,69112.0
20260312,20,제주,132.91,858.0,69112.0
20260312,21,육지,121.07,868.0,66878.0
20260312,21,제주,121.07,868.0,66878.0
20260312,22,육지,120.75,851.0,64914.0
20260312,22,제주,120.75,851.0,64914.0
20260312,23,육지,121.03,822.0,64323.0
20260312,23,제주,121.03,822.0,64323.0
20260312,24,육지,114.34,791.0,63066.0
20260312,24,제주,114.34,791.0,63066.0
20260313,1,육지,116.81,722.0,58725.0
20260313,1,제주,116.81,722.0,58725.0
20260313,2,육지,110.07,688.0,56147.0
20260313,2,제주,110.07,688.0,56147.0
20260313,3,육지,110.07,668.0,55068.0
20260313,3,제주,110.07,668.0,55068.0
20260313,4,육지,105.04,662.0,54717.0
20260313,4,제주,105.04,662.0,54717.0
20260313,5,육지,110.09,671.0,55074.0
20260313,5,제주,110.09,671.0,55074.0
20260313,6,육지,114.01,693.0,56980.0
20260313,6,제주,114.01,693.0,56980.0
20260313,7,육지,114.48,739.0,60875.0
20260313,7,제주,114.48,739.0,60875.0
20260313,8,육지,124.82,790.0,64585.0
20260313,8,제주,124.82,790.0,64585.0
20260313,9,육지,124.78,759.0,66901.0
20260313,9,제주,124.78,759.0,66901.0
20260313,10,육지,114.42,709.0,64155.0
20260313,10,제주,114.42,709.0,64155.0
20260313,11,육지,104.5,675.0,60346.0
20260313,11,제주,104.5,675.0,60346.0
20260313,12,육지,104.35,617.0,56711.0
20260313,12,제주,0.0,617.0,56711.0
20260313,13,육지,103.43,586.0,53125.0
20260313,13,제주,0.0,586.0,53125.0
20260313,14,육지,103.43,605.0,55285.0
20260313,14,제주,0.0,605.0,55285.0
20260313,15,육지,103.43,601.0,56446.0
20260313,15,제주,0.0,601.0,56446.0
20260313,16,육지,103.43,619.0,58805.0
20260313,16,제주,103.43,619.0,58805.0
20260313,17,육지,110.04,663.0,62942.0
20260313,17,제주,110.04,663.0,62942.0
20260313,18,육지,114.67,731.0,66316.0
20260313,18,제주,114.67,731.0,66316.0
20260313,19,육지,125.25,810.0,68429.0
20260313,19,제주,125.25,810.0,68429.0
20260313,20,육지,125.38,852.0,67823.0
20260313,20,제주,125.38,852.0,67823.0
20260313,21,육지,115.22,862.0,66068.0
20260313,21,제주,120.67,862.0,66068.0
20260313,22,육지,115.2,836.0,64155.0
20260313,22,제주,120.8,836.0,64155.0
20260313,23,육지,115.2,820.0,63606.0
20260313,23,제주,120.67,820.0,63606.0
20260313,24,육지,114.61,792.0,62513.0
20260313,24,제주,120.67,792.0,62513.0
20260314,1,육지,131.51,754.0,58780.0
20260314,1,제주,131.51,754.0,58780.0
20260314,2,육지,119.9,722.0,56275.0
20260314,2,제주,119.9,722.0,56275.0
20260314,3,육지,119.9,703.0,54765.0
20260314,3,제주,119.9,703.0,54765.0
20260314,4,육지,118.06,695.0,53821.0
20260314,4,제주,118.06,695.0,53821.0
20260314,5,육지,119.85,698.0,54107.0
20260314,5,제주,119.85,698.0,54107.0
20260314,6,육지,124.06,720.0,55200.0
20260314,6,제주,124.06,720.0,55200.0
20260314,7,육지,124.06,761.0,56430.0
20260314,7,제주,124.06,761.0,56430.0
20260314,8,육지,124.06,777.0,56817.0
20260314,8,제주,124.06,777.0,56817.0
20260314,9,육지,109.47,737.0,55362.0
20260314,9,제주,109.47,737.0,55362.0
20260314,10,육지,109.03,696.0,53610.0
20260314,10,제주,109.03,696.0,53610.0
20260314,11,육지,102.35,673.0,51867.0
20260314,11,제주,102.35,673.0,51867.0
20260314,12,육지,101.47,626.0,49745.0
20260314,12,제주,101.47,626.0,49745.0
20260314,13,육지,101.47,593.0,46920.0
20260314,13,제주,101.47,593.0,46920.0
20260314,14,육지,101.95,606.0,47293.0
20260314,14,제주,101.95,606.0,47293.0
20260314,15,육지,101.47,611.0,48452.0
20260314,15,제주,101.47,611.0,48452.0
20260314,16,육지,101.47,636.0,50535.0
20260314,16,제주,101.47,636.0,50535.0
20260314,17,육지,110.23,670.0,53855.0
20260314,17,제주,110.23,670.0,53855.0
20260314,18,육지,120.76,730.0,56957.0
20260314,18,제주,120.76,730.0,56957.0
20260314,19,육지,120.76,807.0,59932.0
20260314,19,제주,120.76,807.0,59932.0
20260314,20,육지,120.91,852.0,60293.0
20260314,20,제주,121.12,852.0,60293.0
20260314,21,육지,120.77,864.0,59393.0
20260314,21,제주,120.77,864.0,59393.0
20260314,22,육지,120.77,838.0,57990.0
20260314,22,제주,120.77,838.0,57990.0
20260314,23,육지,121.2,824.0,58083.0
20260314,23,제주,121.2,824.0,58083.0
20260314,24,육지,120.77,791.0,57710.0
20260314,24,제주,120.77,791.0,57710.0
20260315,1,육지,122.04,784.0,53748.0
20260315,1,제주,122.04,784.0,53748.0
20260315,2,육지,116.16,767.0,51540.0
20260315,2,제주,118.32,767.0,51540.0
20260315,3,육지,106.03,752.0,50013.0
20260315,3,제주,118.32,752.0,50013.0
20260315,4,육지,105.45,739.0,49348.0
20260315,4,제주,105.45,739.0,49348.0
20260315,5,육지,105.45,736.0,49481.0
20260315,5,제주,105.45,736.0,49481.0
20260315,6,육지,108.99,745.0,50471.0
20260315,6,제주,108.99,745.0,50471.0
20260315,7,육지,114.35,763.0,51522.0
20260315,7,제주,114.35,763.0,51522.0
20260315,8,육지,114.35,734.0,51637.0
20260315,8,제주,114.35,734.0,51637.0
20260315,9,육지,111.12,681.0,49149.0
20260315,9,제주,111.12,681.0,49149.0
20260315,10,육지,97.67,636.0,46061.0
20260315,10,제주,97.67,636.0,46061.0
20260315,11,육지,97.05,579.0,44653.0
20260315,11,제주,97.05,579.0,44653.0
20260315,12,육지,95.92,525.0,43596.0
20260315,12,제주,95.92,525.0,43596.0
20260315,13,육지,93.74,519.0,42282.0
20260315,13,제주,93.74,519.0,42282.0
20260315,14,육지,89.14,531.0,42583.0
20260315,14,제주,89.14,531.0,42583.0
20260315,15,육지,93.34,554.0,44208.0
20260315,15,제주,93.34,554.0,44208.0
20260315,16,육지,98.09,594.0,46739.0
20260315,16,제주,98.09,594.0,46739.0
20260315,17,육지,104.09,664.0,50063.0
20260315,17,제주,104.09,664.0,50063.0
20260315,18,육지,113.87,729.0,54503.0
20260315,18,제주,113.87,729.0,54503.0
20260315,19,육지,114.81,809.0,57494.0
20260315,19,제주,114.81,809.0,57494.0
20260315,20,육지,115.3,853.0,58520.0
20260315,20,제주,115.3,853.0,58520.0
20260315,21,육지,115.26,848.0,58352.0
20260315,21,제주,115.26,848.0,58352.0
20260315,22,육지,115.07,832.0,57402.0
20260315,22,제주,115.07,832.0,57402.0
20260315,23,육지,115.15,813.0,57135.0
20260315,23,제주,115.15,813.0,57135.0
20260315,24,육지,114.55,776.0,56054.0
20260315,24,제주,114.55,776.0,56054.0
20260316,1,육지,115.25,741.0,52843.0
20260316,1,제주,115.25,741.0,52843.0
20260316,2,육지,102.4,702.0,50483.0
20260316,2,제주,102.4,702.0,50483.0
20260316,3,육지,99.77,685.0,49625.0
20260316,3,제주,99.77,685.0,49625.0
20260316,4,육지,99.77,673.0,49362.0
20260316,4,제주,99.77,673.0,49362.0
20260316,5,육지,99.77,669.0,50309.0
20260316,5,제주,99.77,669.0,50309.0
20260316,6,육지,102.44,688.0,52668.0
20260316,6,제주,102.44,688.0,52668.0
20260316,7,육지,114.16,727.0,56999.0
20260316,7,제주,114.16,727.0,56999.0
20260316,8,육지,116.33,763.0,62857.0
20260316,8,제주,116.33,763.0,62857.0
20260316,9,육지,121.74,754.0,66590.0
20260316,9,제주,121.81,754.0,66590.0
20260316,10,육지,121.68,727.0,65616.0
20260316,10,제주,121.81,727.0,65616.0
20260316,11,육지,116.13,694.0,63375.0
20260316,11,제주,116.13,694.0,63375.0
20260316,12,육지,107.04,670.0,59799.0
20260316,12,제주,107.04,670.0,59799.0
20260316,13,육지,103.64,644.0,56298.0
20260316,13,제주,103.64,644.0,56298.0
20260316,14,육지,105.84,677.0,58860.0
20260316,14,제주,105.84,677.0,58860.0
20260316,15,육지,106.8,677.0,59992.0
20260316,15,제주,106.8,677.0,59992.0
20260316,16,육지,111.57,710.0,61722.0
20260316,16,제주,111.57,710.0,61722.0
20260316,17,육지,112.37,734.0,64547.0
20260316,17,제주,112.37,734.0,64547.0
20260316,18,육지,117.04,759.0,66283.0
20260316,18,제주,117.04,759.0,66283.0
20260316,19,육지,179.89,845.0,68394.0
20260316,19,제주,179.89,845.0,68394.0
20260316,20,육지,118.92,898.0,68214.0
20260316,20,제주,125.14,898.0,68214.0
20260316,21,육지,116.85,884.0,65754.0
20260316,21,제주,125.14,884.0,65754.0
20260316,22,육지,116.85,861.0,63693.0
20260316,22,제주,125.14,861.0,63693.0
20260316,23,육지,116.85,836.0,63148.0
20260316,23,제주,120.53,836.0,63148.0
20260316,24,육지,116.76,812.0,62124.0
20260316,24,제주,120.53,812.0,62124.0
20260317,1,육지,112.19,746.0,57980.0
20260317,1,제주,120.59,746.0,57980.0
20260317,2,육지,112.14,714.0,55511.0
20260317,2,제주,119.92,714.0,55511.0
20260317,3,육지,97.92,695.0,54431.0
20260317,3,제주,97.92,695.0,54431.0
20260317,4,육지,96.45,685.0,54065.0
20260317,4,제주,96.45,685.0,54065.0
20260317,5,육지,96.45,685.0,54259.0
20260317,5,제주,96.45,685.0,54259.0
20260317,6,육지,102.08,707.0,55961.0
20260317,6,제주,119.92,707.0,55961.0
20260317,7,육지,108.32,748.0,59904.0
20260317,7,제주,119.92,748.0,59904.0
20260317,8,육지,116.04,748.0,64044.0
20260317,8,제주,119.92,748.0,64044.0
20260317,9,육지,115.86,713.0,65408.0
20260317,9,제주,115.86,713.0,65408.0
20260317,10,육지,109.45,685.0,62514.0
20260317,10,제주,109.45,685.0,62514.0
20260317,11,육지,97.92,683.0,58570.0
20260317,11,제주,97.92,683.0,58570.0
20260317,12,육지,97.46,625.0,54794.0
20260317,12,제주,97.46,625.0,54794.0
20260317,13,육지,59.59,594.0,50243.0
20260317,13,제주,59.59,594.0,50243.0
20260317,14,육지,76.74,594.0,52556.0
20260317,14,제주,76.74,594.0,52556.0
20260317,15,육지,76.38,612.0,54284.0
20260317,15,제주,76.38,612.0,54284.0
20260317,16,육지,77.94,645.0,56603.0
20260317,16,제주,77.94,645.0,56603.0
20260317,17,육지,105.96,686.0,60830.0
20260317,17,제주,105.96,686.0,60830.0
20260317,18,육지,115.94,733.0,64596.0
20260317,18,제주,115.94,733.0,64596.0
20260317,19,육지,120.51,786.0,68095.0
20260317,19,제주,120.51,786.0,68095.0
20260317,20,육지,120.45,829.0,67518.0
20260317,20,제주,122.0,829.0,67518.0
20260317,21,육지,116.02,829.0,65444.0
20260317,21,제주,121.87,829.0,65444.0
20260317,22,육지,115.8,802.0,63342.0
20260317,22,제주,121.87,802.0,63342.0
20260317,23,육지,115.75,786.0,62750.0
20260317,23,제주,121.87,786.0,62750.0
20260317,24,육지,115.84,762.0,61281.0
20260317,24,제주,121.19,762.0,61281.0
20260318,1,육지,111.73,704.0,57444.0
20260318,1,제주,124.85,704.0,57444.0
20260318,2,육지,97.28,676.0,54799.0
20260318,2,제주,97.28,676.0,54799.0
20260318,3,육지,97.28,658.0,53781.0
20260318,3,제주,97.28,658.0,53781.0
20260318,4,육지,97.28,650.0,53049.0
20260318,4,제주,97.28,650.0,53049.0
20260318,5,육지,97.28,652.0,53721.0
20260318,5,제주,97.28,652.0,53721.0
20260318,6,육지,97.28,672.0,55688.0
20260318,6,제주,97.28,672.0,55688.0
20260318,7,육지,102.22,710.0,59137.0
20260318,7,제주,102.22,710.0,59137.0
20260318,8,육지,109.45,780.0,64057.0
20260318,8,제주,109.45,780.0,64057.0
20260318,9,육지,118.4,767.0,70594.0
20260318,9,제주,118.59,767.0,70594.0
20260318,10,육지,147.55,778.0,72537.0
20260318,10,제주,147.55,778.0,72537.0
20260318,11,육지,129.04,777.0,71933.0
20260318,11,제주,129.04,777.0,71933.0
20260318,12,육지,125.77,763.0,70257.0
20260318,12,제주,125.77,763.0,70257.0
20260318,13,육지,114.6,747.0,67384.0
20260318,13,제주,118.39,747.0,67384.0
20260318,14,육지,121.3,709.0,69440.0
20260318,14,제주,121.3,709.0,69440.0
20260318,15,육지,121.3,716.0,69492.0
20260318,15,제주,121.3,716.0,69492.0
20260318,16,육지,121.27,725.0,69444.0
20260318,16,제주,121.27,725.0,69444.0
20260318,17,육지,120.45,746.0,69252.0
20260318,17,제주,120.45,746.0,69252.0
20260318,18,육지,120.45,796.0,68275.0
20260318,18,제주,120.45,796.0,68275.0
20260318,19,육지,114.6,853.0,68679.0
20260318,19,제주,114.6,853.0,68679.0
20260318,20,육지,114.6,854.0,68083.0
20260318,20,제주,114.6,854.0,68083.0
20260318,21,육지,114.4,855.0,66275.0
20260318,21,제주,114.4,855.0,66275.0
20260318,22,육지,112.61,828.0,63813.0
20260318,22,제주,112.61,828.0,63813.0
20260318,23,육지,112.61,842.0,63007.0
20260318,23,제주,112.61,842.0,63007.0
20260318,24,육지,119.32,817.0,61503.0
20260318,24,제주,119.32,817.0,61503.0
20260319,1,육지,111.44,743.0,58134.0
20260319,1,제주,111.44,743.0,58134.0
20260319,2,육지,104.65,711.0,55927.0
20260319,2,제주,104.65,711.0,55927.0
20260319,3,육지,110.54,687.0,54655.0
20260319,3,제주,110.54,687.0,54655.0
20260319,4,육지,104.73,675.0,54155.0
20260319,4,제주,104.73,675.0,54155.0
20260319,5,육지,110.42,687.0,54708.0
20260319,5,제주,110.42,687.0,54708.0
20260319,6,육지,110.65,709.0,56788.0
20260319,6,제주,110.65,709.0,56788.0
20260319,7,육지,116.29,751.0,60686.0
20260319,7,제주,116.29,751.0,60686.0
20260319,8,육지,116.75,745.0,64722.0
20260319,8,제주,116.75,745.0,64722.0
20260319,9,육지,116.46,700.0,66600.0
20260319,9,제주,116.46,700.0,66600.0
20260319,10,육지,113.35,666.0,63466.0
20260319,10,제주,113.35,666.0,63466.0
20260319,11,육지,101.64,614.0,59654.0
20260319,11,제주,101.64,614.0,59654.0
20260319,12,육지,100.96,569.0,54994.0
20260319,12,제주,100.96,569.0,54994.0
20260319,13,육지,89.09,536.0,50752.0
20260319,13,제주,-48.0,536.0,50752.0
20260319,14,육지,89.09,554.0,52530.0
20260319,14,제주,0.0,554.0,52530.0
20260319,15,육지,92.02,572.0,54942.0
20260319,15,제주,0.0,572.0,54942.0
20260319,16,육지,101.18,605.0,58698.0
20260319,16,제주,101.18,605.0,58698.0
20260319,17,육지,112.36,674.0,62965.0
20260319,17,제주,112.36,674.0,62965.0
20260319,18,육지,115.45,744.0,65837.0
20260319,18,제주,115.45,744.0,65837.0
20260319,19,육지,120.5,810.0,68549.0
20260319,19,제주,120.5,810.0,68549.0
20260319,20,육지,120.5,839.0,68462.0
20260319,20,제주,120.5,839.0,68462.0
20260319,21,육지,120.1,827.0,66444.0
20260319,21,제주,120.1,827.0,66444.0
20260319,22,육지,120.16,801.0,64358.0
20260319,22,제주,120.16,801.0,64358.0
20260319,23,육지,120.2,808.0,63321.0
20260319,23,제주,120.2,808.0,63321.0
20260319,24,육지,119.37,783.0,61779.0
20260319,24,제주,119.37,783.0,61779.0
20260320,1,육지,115.29,731.0,58517.0
20260320,1,제주,115.29,731.0,58517.0
20260320,2,육지,114.94,695.0,56214.0
20260320,2,제주,114.94,695.0,56214.0
20260320,3,육지,104.62,669.0,54683.0
20260320,3,제주,104.62,669.0,54683.0
20260320,4,육지,104.69,658.0,54255.0
20260320,4,제주,104.69,658.0,54255.0
20260320,5,육지,106.12,663.0,54800.0
20260320,5,제주,106.12,663.0,54800.0
20260320,6,육지,106.44,685.0,56939.0
20260320,6,제주,106.44,685.0,56939.0
20260320,7,육지,117.51,726.0,60888.0
20260320,7,제주,117.51,726.0,60888.0
20260320,8,육지,117.97,714.0,64139.0
20260320,8,제주,117.97,714.0,64139.0
20260320,9,육지,117.5,723.0,65950.0
20260320,9,제주,117.5,723.0,65950.0
20260320,10,육지,108.09,700.0,63078.0
20260320,10,제주,108.09,700.0,63078.0
20260320,11,육지,100.82,656.0,58785.0
20260320,11,제주,100.82,656.0,58785.0
20260320,12,육지,93.56,597.0,53850.0
20260320,12,제주,93.56,597.0,53850.0
20260320,13,육지,58.73,567.0,49566.0
20260320,13,제주,0.0,567.0,49566.0
20260320,14,육지,73.97,576.0,51453.0
20260320,14,제주,0.0,576.0,51453.0
20260320,15,육지,76.85,603.0,52835.0
20260320,15,제주,76.85,603.0,52835.0
20260320,16,육지,86.43,643.0,55609.0
20260320,16,제주,86.43,643.0,55609.0
20260320,17,육지,105.87,702.0,59878.0
20260320,17,제주,105.87,702.0,59878.0
20260320,18,육지,115.2,759.0,63885.0
20260320,18,제주,115.2,759.0,63885.0
20260320,19,육지,115.85,814.0,67800.0
20260320,19,제주,115.85,814.0,67800.0
20260320,20,육지,115.82,830.0,67637.0
20260320,20,제주,115.82,830.0,67637.0
20260320,21,육지,115.46,831.0,65562.0
20260320,21,제주,126.28,831.0,65562.0
20260320,22,육지,115.2,809.0,63788.0
20260320,22,제주,126.28,809.0,63788.0
20260320,23,육지,115.2,796.0,62886.0
20260320,23,제주,126.28,796.0,62886.0
20260320,24,육지,118.68,771.0,61635.0
20260320,24,제주,126.28,771.0,61635.0
20260321,1,육지,131.51,787.0,57241.0
20260321,1,제주,131.51,787.0,57241.0
20260321,2,육지,117.79,728.0,54946.0
20260321,2,제주,120.06,728.0,54946.0
20260321,3,육지,117.73,693.0,53382.0
20260321,3,제주,120.06,693.0,53382.0
20260321,4,육지,111.4,684.0,52864.0
20260321,4,제주,120.06,684.0,52864.0
20260321,5,육지,117.76,700.0,53035.0
20260321,5,제주,120.06,700.0,53035.0
20260321,6,육지,117.78,717.0,53837.0
20260321,6,제주,120.06,717.0,53837.0
20260321,7,육지,117.78,716.0,55465.0
20260321,7,제주,120.06,716.0,55465.0
20260321,8,육지,117.78,714.0,54128.0
20260321,8,제주,117.78,714.0,54128.0
20260321,9,육지,106.45,687.0,50322.0
20260321,9,제주,106.45,687.0,50322.0
20260321,10,육지,97.06,646.0,46243.0
20260321,10,제주,97.06,646.0,46243.0
20260321,11,육지,98.55,566.0,44215.0
20260321,11,제주,98.55,566.0,44215.0
20260321,12,육지,98.07,526.0,40605.0
20260321,12,제주,98.07,526.0,40605.0
20260321,13,육지,98.03,500.0,38422.0
20260321,13,제주,0.0,500.0,38422.0
20260321,14,육지,97.44,513.0,39248.0
20260321,14,제주,0.0,513.0,39248.0
20260321,15,육지,97.42,540.0,40632.0
20260321,15,제주,97.42,540.0,40632.0
20260321,16,육지,89.18,579.0,43368.0
20260321,16,제주,89.18,579.0,43368.0
20260321,17,육지,103.76,640.0,47356.0
20260321,17,제주,103.76,640.0,47356.0
20260321,18,육지,120.1,725.0,52867.0
20260321,18,제주,120.1,725.0,52867.0
20260321,19,육지,120.11,779.0,57454.0
20260321,19,제주,120.11,779.0,57454.0
20260321,20,육지,120.12,850.0,57832.0
20260321,20,제주,125.36,850.0,57832.0
20260321,21,육지,120.13,853.0,57268.0
20260321,21,제주,126.33,853.0,57268.0
20260321,22,육지,120.13,832.0,56301.0
20260321,22,제주,126.33,832.0,56301.0
20260321,23,육지,120.13,815.0,56066.0
20260321,23,제주,126.33,815.0,56066.0
20260321,24,육지,120.13,787.0,55539.0
20260321,24,제주,125.36,787.0,55539.0
20260322,1,육지,118.78,712.0,52343.0
20260322,1,제주,124.09,712.0,52343.0
20260322,2,육지,111.27,679.0,50077.0
20260322,2,제주,124.09,679.0,50077.0
20260322,3,육지,109.3,658.0,48859.0
20260322,3,제주,124.09,658.0,48859.0
20260322,4,육지,109.16,648.0,48039.0
20260322,4,제주,124.09,648.0,48039.0
20260322,5,육지,109.15,652.0,48104.0
20260322,5,제주,124.09,652.0,48104.0
20260322,6,육지,109.3,674.0,48609.0
20260322,6,제주,124.09,674.0,48609.0
20260322,7,육지,109.3,716.0,49357.0
20260322,7,제주,124.09,716.0,49357.0
20260322,8,육지,109.1,728.0,49094.0
20260322,8,제주,124.09,728.0,49094.0
20260322,9,육지,90.28,722.0,45936.0
20260322,9,제주,90.28,722.0,45936.0
20260322,10,육지,87.09,703.0,42583.0
20260322,10,제주,87.09,703.0,42583.0
20260322,11,육지,97.87,667.0,40716.0
20260322,11,제주,97.87,667.0,40716.0
20260322,12,육지,98.41,613.0,38999.0
20260322,12,제주,98.41,613.0,38999.0
20260322,13,육지,98.19,583.0,38802.0
20260322,13,제주,98.19,583.0,38802.0
20260322,14,육지,98.18,615.0,39437.0
20260322,14,제주,98.18,615.0,39437.0
20260322,15,육지,97.33,638.0,41498.0
20260322,15,제주,97.33,638.0,41498.0
